Route,gc,pvr_tenderroute,gc_last,duration,distance
216,QB,9,FW,33.1,22571
216,RA,9,FW,39.25,25579
216,RM,9,FW,69.95,55664
216,RP,9,FW,33.75,19746
216,RR,9,FW,62.95,48588
216,S,9,FW,28.95,19112.5
216,SG,9,FW,18.45,10382.5
216,SI,9,FW,61.7,37802
216,SO,9,FW,35.25,22445.5
216,SW,9,FW,35.9,23955.5
216,T,9,FW,59.9,42659
216,TB,9,FW,59.4,40492
216,TC,9,FW,46.4,28950.5
216,TF,9,FW,15.75,8722
216,TH,9,FW,41.7,27346
216,TL,9,FW,50.65,33696.5
216,TV,9,FW,25.2,15523.5
216,UX,9,FW,30.05,22169
216,V,9,FW,24.7,16384.5
216,W,9,FW,37.75,26774
216,WH,9,FW,57.5,35375
216,WJ,9,FW,34.35,20100
216,WL,9,FW,39.2,25838.5
216,WN,9,FW,48.35,36277
216,WS,9,FW,21.9,13758
216,X,9,FW,33.55,22152
219,A,11,AL,17.1,10093.5
219,AC,11,AL,30.15,15597.5
219,AD,11,AL,46.25,31615.5
219,AF,11,AL,11.6,5065.5
219,AH,11,AL,26.2,14702.5
219,AL,11,AL,11.55,5091
219,AR,11,AL,48.75,22242.5
219,AV,11,AL,30.5,18076.5
219,AW,11,AL,52.4,30653
219,BC,11,AL,19.75,10128
219,BK,11,AL,46.85,27784.5
219,BN,11,AL,13.85,6381
219,BT,11,AL,44.95,27351
219,BW,11,AL,37.8,18389.5
219,BX,11,AL,44,29756.5
219,C,11,AL,19.1,10268
219,CT,11,AL,38.4,17976.5
219,DT,11,AL,47.5,32165
219,DX,11,AL,44.1,26778
219,E,11,AL,54.25,38281.5
219,EB,11,AL,26.5,15708.5
219,FW,11,AL,28.45,16011.5
219,G,11,AL,34.6,21729.5
219,GY,11,AL,52.95,37829
219,HD,11,AL,42.1,26045.5
219,HF,11,AL,53.45,38106.5
219,HH,11,AL,35.25,21508
219,HK,11,AL,34.4,16346.5
219,HT,11,AL,38.95,17544.5
219,KB,11,AL,28.05,14917.5
219,KC,11,AL,34.45,15481.5
219,LI,11,AL,42.5,21941.5
219,MB,11,AL,41.15,25962
219,MG,11,AL,36.5,18797.5
219,MR,11,AL,49.8,33804
219,N,11,AL,17.2,8447
219,NP,11,AL,51.9,24633.5
219,NS,11,AL,55.8,35918.5
219,NX,11,AL,26.45,13439.5
219,ON,11,AL,29.6,17542
219,PA,11,AL,32.3,19300.5
219,PB,11,AL,61.7,42792.5
219,PD,11,AL,45.5,24993
219,PL,11,AL,9.05,4039.5
219,PM,11,AL,25,12469.5
219,Q,11,AL,19.1,9831.5
219,QB,11,AL,12.4,5919.5
219,RA,11,AL,21.7,10752.5
219,RM,11,AL,50.9,33277.5
219,RP,11,AL,29.15,14426
219,RR,11,AL,44,26201
219,S,11,AL,19.95,9136
219,SG,11,AL,29.85,18844.5
219,SI,11,AL,42.7,22962.5
219,SO,11,AL,39.25,24895
219,SW,11,AL,14.45,6725.5
219,T,11,AL,45.45,23991
219,TB,11,AL,36.65,22335.5
219,TC,11,AL,24.5,14313
219,TF,11,AL,27.95,15835
219,TH,11,AL,18.35,10083
219,TL,11,AL,28.3,15676
219,TV,11,AL,17.8,12161.5
219,UX,11,AL,42.4,31121.5
219,V,11,AL,22.2,11732
219,W,11,AL,34.8,18018.5
219,WH,11,AL,38.2,20210.5
219,WJ,11,AL,27.3,13858.5
219,WL,11,AL,18.6,9653.5
219,WN,11,AL,46.85,31863.5
219,WS,11,AL,32.95,23355.5
219,X,11,AL,23.05,11948.5
220,A,14,RP,30.45,18275.5
220,AC,14,RP,15.85,8595.5
220,AD,14,RP,32.8,22656.5
220,AF,14,RP,12.9,6156
220,AH,14,RP,20.2,10336
220,AL,14,RP,23.2,11273.5
220,AR,14,RP,37.95,21145
220,AV,14,RP,24.6,13683.5
220,AW,14,RP,39.6,27044
220,BC,14,RP,30.95,16837
220,BK,14,RP,43.65,31758.5
220,BN,14,RP,20.1,11224.5
220,BT,14,RP,31.55,18391.5
220,BW,14,RP,37.5,18406
220,BX,14,RP,49.7,33348
220,C,14,RP,30.25,16976.5
220,CT,14,RP,35.95,17157.5
220,DT,14,RP,53.2,35756
220,DX,14,RP,42.6,32609.5
220,E,14,RP,40.8,29322.5
220,EB,14,RP,38.55,24164.5
220,FW,14,RP,29.1,16581
220,G,14,RP,23.6,14096
220,GY,14,RP,51.4,43660.5
220,HD,14,RP,30.65,18017.5
220,HF,14,RP,40.1,29147.5
220,HH,14,RP,30.05,18206
220,HK,14,RP,33,16018.5
220,HT,14,RP,29.2,13442.5
220,KB,14,RP,34.35,19033
220,KC,14,RP,28.1,13894.5
220,LI,14,RP,39.9,26160.5
220,MB,14,RP,50.85,31414.5
220,MG,14,RP,39.8,20479
220,MR,14,RP,55.6,37395
220,N,14,RP,24.3,13327
220,NP,14,RP,39.45,23455
220,NS,14,RP,49.05,37137
220,NX,14,RP,30,15978
220,ON,14,RP,18.25,9838
220,PA,14,RP,21.35,11667.5
220,PB,14,RP,48.3,33833.5
220,PD,14,RP,49.4,26612
220,PL,14,RP,19.45,9656.5
220,PM,14,RP,29.1,14951
220,Q,14,RP,23.1,12313.5
220,QB,14,RP,16.6,8882
220,RA,14,RP,22.75,11876.5
220,RM,14,RP,49.4,39109.5
220,RP,14,RP,15.85,7227.5
220,RR,14,RP,42.4,32032.5
220,S,14,RP,12.25,5980.5
220,SG,14,RP,23.75,14434
220,SI,14,RP,43.05,31142.5
220,SO,14,RP,27.85,16866.5
220,SW,14,RP,19.4,10266.5
220,T,14,RP,39.35,26103.5
220,TB,14,RP,45.65,27299.5
220,TC,14,RP,34.75,20702.5
220,TF,14,RP,29.1,16610
220,TH,14,RP,26.95,15708
220,TL,14,RP,34.15,20007.5
220,TV,14,RP,27.15,18418
220,UX,14,RP,31.4,24516.5
220,V,14,RP,15.9,6866
220,W,14,RP,20.45,11016.5
220,WH,14,RP,39.85,20740
220,WJ,14,RP,12.4,6536.5
220,WL,14,RP,22.7,12135.5
220,WN,14,RP,33.4,22904.5
220,WS,14,RP,26.3,19067.5
220,X,14,RP,14,7969
221,A,23,WN,56,33431
221,AC,23,WN,19.6,13288.5
221,AD,23,WN,12.05,9274.5
221,AF,23,WN,39.55,24244
221,AH,23,WN,32.35,23115.5
221,AL,23,WN,50.65,26574.5
221,AR,23,WN,16.4,11256.5
221,AV,23,WN,36.35,26807
221,AW,23,WN,18.95,16393.5
221,BC,23,WN,56.65,30411.5
221,BK,23,WN,32.55,28690.5
221,BN,23,WN,42.35,22909.5
221,BT,23,WN,12,8803.5
221,BW,23,WN,31.95,22849.5
221,BX,23,WN,52.85,42837.5
221,C,23,WN,56.1,30070
221,CT,23,WN,27.5,14333.5
221,DT,23,WN,56.3,45245.5
221,DX,23,WN,33.15,31400.5
221,E,23,WN,19.1,15478
221,EB,23,WN,63,38245.5
221,FW,23,WN,44.75,31637
221,G,23,WN,26.4,18890.5
221,GY,23,WN,41.95,42451.5
221,HD,23,WN,19,13786.5
221,HF,23,WN,19.2,13031
221,HH,23,WN,39.05,29174.5
221,HK,23,WN,28.5,14875.5
221,HT,23,WN,15.4,9623.5
221,KB,23,WN,54,31463
221,KC,23,WN,22.5,12309.5
221,LI,23,WN,28.45,19692.5
221,MB,23,WN,62.65,46225.5
221,MG,23,WN,39.7,28319
221,MR,23,WN,58.7,43262.5
221,N,23,WN,46.55,25011.5
221,NP,23,WN,18.9,13850
221,NS,23,WN,34.45,31313.5
221,NX,23,WN,41.9,21435
221,ON,23,WN,21.95,15252.5
221,PA,23,WN,25.65,18664
221,PB,23,WN,23.5,18602
221,PD,23,WN,49.75,34339
221,PL,23,WN,47.85,25177
221,PM,23,WN,42.95,20033.5
221,Q,23,WN,38.75,18582
221,QB,23,WN,39.15,20645
221,RA,23,WN,33.05,16371.5
221,RM,23,WN,39.95,37899.5
221,RP,23,WN,23.45,15536
221,RR,23,WN,32.95,30823.5
221,S,23,WN,29.5,19468
221,SG,23,WN,35.05,26593
221,SI,23,WN,35.45,32281.5
221,SO,23,WN,22.75,15099.5
221,SW,23,WN,36.55,17650
221,T,23,WN,25.35,21174.5
221,TB,23,WN,60.25,43394.5
221,TC,23,WN,59.35,33233.5
221,TF,23,WN,45.25,31745
221,TH,23,WN,51.55,28238.5
221,TL,23,WN,51.5,30966
221,TV,23,WN,52.45,39325
221,UX,23,WN,34.5,27349.5
221,V,23,WN,32.95,23790
221,W,23,WN,16.05,10499
221,WH,23,WN,35.6,27038.5
221,WJ,23,WN,22.15,15104
221,WL,23,WN,38.3,18404.5
221,WN,23,WN,10.8,8508
221,WS,23,WN,33.85,25232.5
221,X,23,WN,28.45,19817.5
222,A,9,UX,43.95,30458
222,AC,9,UX,23.65,18473
222,AD,9,UX,35.85,30245
222,AF,9,UX,27.75,20094.5
222,AH,9,UX,15.5,11615
222,AL,9,UX,42.2,27428
222,AR,9,UX,43.95,34437
222,AV,9,UX,10.9,8475.5
222,AW,9,UX,43.65,37825.5
222,BC,9,UX,51,32894
222,BK,9,UX,57.25,50122
222,BN,9,UX,39.1,27276
222,BT,9,UX,32.7,22904
222,BW,9,UX,53.45,31854
222,BX,9,UX,68.7,48672
222,C,9,UX,50.4,33034
222,CT,9,UX,51.5,30409
222,DT,9,UX,72.2,51080.5
222,DX,9,UX,57.8,52832
222,E,9,UX,43.85,36911.5
222,EB,9,UX,48.4,33624
222,FW,9,UX,20.15,13160
222,G,9,UX,15.55,10171.5
222,GY,9,UX,66.65,63883
222,HD,9,UX,27.05,19335.5
222,HF,9,UX,43.1,36736
222,HH,9,UX,12.85,9212
222,HK,9,UX,48.65,29270.5
222,HT,9,UX,37,29141
222,KB,9,UX,53.35,35084
222,KC,9,UX,39.95,25853.5
222,LI,9,UX,54.15,44769
222,MB,9,UX,70.95,47870
222,MG,9,UX,57.4,35372
222,MR,9,UX,74.55,52720
222,N,9,UX,43.3,29378
222,NP,9,UX,43.75,36666
222,NS,9,UX,59.15,52745
222,NX,9,UX,47.6,30871
222,ON,9,UX,18.15,14357.5
222,PA,9,UX,18.65,13781
222,PB,9,UX,51.35,41422
222,PD,9,UX,67,41505
222,PL,9,UX,39.95,25407
222,PM,9,UX,47.15,29786
222,Q,9,UX,41.2,27149
222,QB,9,UX,34.15,23964
222,RA,9,UX,37.85,25354
222,RM,9,UX,64.6,59331
222,RP,9,UX,22.4,15520.5
222,RR,9,UX,57.65,52254.5
222,S,9,UX,22.4,17048.5
222,SG,9,UX,11,8418.5
222,SI,9,UX,58.25,43819
222,SO,9,UX,22.8,17060
222,SW,9,UX,38.1,25516
222,T,9,UX,50,42606
222,TB,9,UX,64.8,43201
222,TC,9,UX,54.9,36760
222,TF,9,UX,20.6,13268
222,TH,9,UX,47.05,31765.5
222,TL,9,UX,53.2,36059
222,TV,9,UX,36.95,27408.5
222,UX,9,UX,10.9,8233
222,V,9,UX,20.55,16611
222,W,9,UX,25.8,20990
222,WH,9,UX,56.65,34554.5
222,WJ,9,UX,22.55,15920.5
222,WL,9,UX,40.75,26971
222,WN,9,UX,36.5,30493
222,WS,9,UX,12.15,8345.5
222,X,9,UX,23.95,18543
223,A,6,RP,47.35,30101.5
223,AC,6,RP,13.05,7647
223,AD,6,RP,25.2,18273.5
223,AF,6,RP,28.6,17680.5
223,AH,6,RP,20.3,12158.5
223,AL,6,RP,43.25,24831
223,AR,6,RP,33.3,22465.5
223,AV,6,RP,24.3,15850
223,AW,6,RP,33,25854.5
223,BC,6,RP,49.8,29298
223,BK,6,RP,46.6,38150.5
223,BN,6,RP,37.5,23125.5
223,BT,6,RP,16.15,9067.5
223,BW,6,RP,47.3,37782.5
223,BX,6,RP,67.05,44507.5
223,C,6,RP,49.15,29437.5
223,CT,6,RP,42.9,23707.5
223,DT,6,RP,70.55,46916
223,DX,6,RP,47.2,40860.5
223,E,6,RP,33.2,24940.5
223,EB,6,RP,51.8,34114.5
223,FW,6,RP,31.95,20794.5
223,G,6,RP,11.6,7150.5
223,GY,6,RP,56,51911.5
223,HD,6,RP,10.5,6129.5
223,HF,6,RP,28.75,21357.5
223,HH,6,RP,24.05,16917.5
223,HK,6,RP,43.95,24836
223,HT,6,RP,26.4,17169.5
223,KB,6,RP,51.75,30934
223,KC,6,RP,33.9,19737
223,LI,6,RP,43.5,32798
223,MB,6,RP,69.3,43719.5
223,MG,6,RP,55.1,43252
223,MR,6,RP,72.9,48555.5
223,N,6,RP,41.7,25228
223,NP,6,RP,33.1,24694.5
223,NS,6,RP,48.5,40773.5
223,NX,6,RP,45.95,26706.5
223,ON,6,RP,6.3,3734.5
223,PA,6,RP,11.65,5547.5
223,PB,6,RP,38.3,28248.5
223,PD,6,RP,65.15,49272
223,PL,6,RP,39.9,23249
223,PM,6,RP,45.5,25621.5
223,Q,6,RP,39.55,22984.5
223,QB,6,RP,32.5,19813.5
223,RA,6,RP,36.25,21189.5
223,RM,6,RP,54,47359.5
223,RP,6,RP,14.5,8160
223,RR,6,RP,47,40283.5
223,S,6,RP,18.95,12076.5
223,SG,6,RP,22.7,15756.5
223,SI,6,RP,49.5,41741.5
223,SO,6,RP,7.1,4350
223,SW,6,RP,36.45,21365
223,T,6,RP,39.4,30635.5
223,TB,6,RP,63.15,39050.5
223,TC,6,RP,53.65,33163.5
223,TF,6,RP,32.45,20903
223,TH,6,RP,45.8,28169
223,TL,6,RP,51.55,31909
223,TV,6,RP,40.4,28368
223,UX,6,RP,19.5,15098
223,V,6,RP,20.95,12833
223,W,6,RP,14.95,9392
223,WH,6,RP,50.7,43618.5
223,WJ,6,RP,13.2,7512.5
223,WL,6,RP,39.1,22806.5
223,WN,6,RP,25.9,18521.5
223,WS,6,RP,18.75,12975.5
223,X,6,RP,17.85,12427
224,A,7,RP,43.05,28585
224,AC,7,RP,7.55,4482.5
224,AD,7,RP,20,16226.5
224,AF,7,RP,23.9,12714.5
224,AH,7,RP,15.95,10642
224,AL,7,RP,38.55,20727
224,AR,7,RP,28.1,20418.5
224,AV,7,RP,20,14333
224,AW,7,RP,27.75,23807
224,BC,7,RP,44.75,25159
224,BK,7,RP,41.35,36103.5
224,BN,7,RP,32.45,18987
224,BT,7,RP,16.9,10213
224,BW,7,RP,42.1,35735.5
224,BX,7,RP,62.05,40369
224,C,7,RP,44.05,25298.5
224,CT,7,RP,37.65,21660.5
224,DT,7,RP,65.5,42777.5
224,DX,7,RP,41.95,38813.5
224,E,7,RP,28.05,22893
224,EB,7,RP,47.45,32598
224,FW,7,RP,28.35,19163
224,G,7,RP,11.25,7858.5
224,GY,7,RP,50.75,49864.5
224,HD,7,RP,15.75,9631
224,HF,7,RP,27.25,22717.5
224,HH,7,RP,24.55,18463.5
224,HK,7,RP,38.65,22114
224,HT,7,RP,21.15,15122.5
224,KB,7,RP,46.65,26795
224,KC,7,RP,28.85,15598.5
224,LI,7,RP,38.25,30751
224,MB,7,RP,64.25,39580.5
224,MG,7,RP,49.85,41205
224,MR,7,RP,67.85,44416.5
224,N,7,RP,36.65,21089
224,NP,7,RP,27.85,22647.5
224,NS,7,RP,43.35,38726.5
224,NX,7,RP,40.85,22567.5
224,ON,7,RP,5.05,2614.5
224,PA,7,RP,9.25,6190.5
224,PB,7,RP,35.45,27403.5
224,PD,7,RP,59.95,47225
224,PL,7,RP,34.85,19110.5
224,PM,7,RP,40.45,21483
224,Q,7,RP,34.45,18845.5
224,QB,7,RP,27.45,15674.5
224,RA,7,RP,31.15,17050.5
224,RM,7,RP,48.75,45312.5
224,RP,7,RP,8.15,4126.5
224,RR,7,RP,41.75,38236.5
224,S,7,RP,13.85,7938.5
224,SG,7,RP,18.65,14119
224,SI,7,RP,44.3,39694.5
224,SO,7,RP,12.9,8509.5
224,SW,7,RP,31.35,17226.5
224,T,7,RP,34.15,28587.5
224,TB,7,RP,58.1,34911.5
224,TC,7,RP,48.55,29024.5
224,TF,7,RP,28.85,19271.5
224,TH,7,RP,40.75,24030.5
224,TL,7,RP,46.5,27770
224,TV,7,RP,36.05,26851.5
224,UX,7,RP,20,16638.5
224,V,7,RP,16.65,11316.5
224,W,7,RP,9.95,6971.5
224,WH,7,RP,45.55,41571.5
224,WJ,7,RP,6.6,3534.5
224,WL,7,RP,34.05,18667.5
224,WN,7,RP,20.65,16474.5
224,WS,7,RP,19.3,14521.5
224,X,7,RP,12.8,8288
225,A,6,MG,36.55,20767
225,AC,6,MG,42.7,22713
225,AD,6,MG,38.2,31982.5
225,AF,6,MG,30.4,16904.5
225,AH,6,MG,43,24904
225,AL,6,MG,31.75,17275
225,AR,6,MG,34.25,18451
225,AV,6,MG,46.7,28648
225,AW,6,MG,31.1,24708
225,BC,6,MG,32.9,17679.5
225,BK,6,MG,24.9,17617
225,BN,6,MG,19.65,10734.5
225,BT,6,MG,52.2,38905
225,BW,6,MG,16.7,10565.5
225,BX,6,MG,22.1,17345.5
225,C,6,MG,32.8,17458
225,CT,6,MG,21.35,12176
225,DT,6,MG,25.55,19753.5
225,DX,6,MG,22.2,16610.5
225,E,6,MG,40.2,32328
225,EB,6,MG,45.45,26169.5
225,FW,6,MG,50.75,30051.5
225,G,6,MG,48.95,30213
225,GY,6,MG,31,27661.5
225,HD,6,MG,56.5,34039.5
225,HF,6,MG,54.15,37164
225,HH,6,MG,51.7,32730
225,HK,6,MG,20.15,11430.5
225,HT,6,MG,34.1,15387.5
225,KB,6,MG,17.7,8312.5
225,KC,6,MG,28.5,12878.5
225,LI,6,MG,21.2,14454.5
225,MB,6,MG,30,19106.5
225,MG,6,MG,14.15,8022
225,MR,6,MG,27.85,19583
225,N,6,MG,21.15,11276.5
225,NP,6,MG,36.75,22543.5
225,NS,6,MG,33.85,25751
225,NX,6,MG,10.6,4710.5
225,ON,6,MG,44.15,26150
225,PA,6,MG,46.65,27784
225,PB,6,MG,50.7,42417.5
225,PD,6,MG,21.4,11485
225,PL,6,MG,29.85,16097
225,PM,6,MG,13.5,6394
225,Q,6,MG,15.7,7575.5
225,QB,6,MG,22.15,12141.5
225,RA,6,MG,16.55,8303
225,RM,6,MG,29,23110
225,RP,6,MG,42.65,23919
225,RR,6,MG,22,16033.5
225,S,6,MG,34.9,18489
225,SG,6,MG,45.4,28434
225,SI,6,MG,21.05,12739
225,SO,6,MG,53.75,33503
225,SW,6,MG,18.15,9320
225,T,6,MG,24.15,16503
225,TB,6,MG,24.9,13610
225,TC,6,MG,32.8,18747
225,TF,6,MG,50.75,30081.5
225,TH,6,MG,26.75,14462
225,TL,6,MG,12.9,6344.5
225,TV,6,MG,42.35,28554.5
225,UX,6,MG,57.65,39519.5
225,V,6,MG,36.9,20002
225,W,6,MG,41.7,20865
225,WH,6,MG,16.3,10043.5
225,WJ,6,MG,40.15,22433
225,WL,6,MG,16,7625.5
225,WN,6,MG,37.65,19279.5
225,WS,6,MG,48.5,32944.5
225,X,6,MG,36,20678
226,A,16,WJ,44.15,26910.5
226,AC,16,WJ,10.6,6583.5
226,AD,16,WJ,18.7,14734
226,AF,16,WJ,24.6,13758.5
226,AH,16,WJ,17.75,11171
226,AL,16,WJ,39.3,21339.5
226,AR,16,WJ,26.8,18926.5
226,AV,16,WJ,21.4,14515
226,AW,16,WJ,26.5,22315
226,BC,16,WJ,46.5,26155.5
226,BK,16,WJ,40.1,34612
226,BN,16,WJ,34.6,20537.5
226,BT,16,WJ,18.95,13263
226,BW,16,WJ,39.8,25555
226,BX,16,WJ,58.35,44928.5
226,C,16,WJ,45.85,26295.5
226,CT,16,WJ,35.1,16935
226,DT,16,WJ,61.85,47337.5
226,DX,16,WJ,40.65,37321
226,E,16,WJ,26.7,21401
226,EB,16,WJ,49.55,34053
226,FW,16,WJ,29.8,19345
226,G,16,WJ,16.05,10315
226,GY,16,WJ,49.45,48372
226,HD,16,WJ,19.75,13863
226,HF,16,WJ,26.4,20403
226,HH,16,WJ,26.3,19267.5
226,HK,16,WJ,34.75,16838
226,HT,16,WJ,19.25,13090.5
226,KB,16,WJ,48.85,28345.5
226,KC,16,WJ,23.9,11521.5
226,LI,16,WJ,37,29259
226,MB,16,WJ,64.4,46214.5
226,MG,16,WJ,46.25,31448.5
226,MR,16,WJ,64.2,47165
226,N,16,WJ,38.8,22639.5
226,NP,16,WJ,26.55,21156
226,NS,16,WJ,42,37234
226,NX,16,WJ,38.55,20050.5
226,ON,16,WJ,10.8,7066.5
226,PA,16,WJ,13.9,9468
226,PB,16,WJ,34.15,25911.5
226,PD,16,WJ,55.95,37096
226,PL,16,WJ,36.2,19558.5
226,PM,16,WJ,39.1,19401
226,Q,16,WJ,34,17090.5
226,QB,16,WJ,29,15387.5
226,RA,16,WJ,28.05,14199
226,RM,16,WJ,47.45,43820.5
226,RP,16,WJ,13.35,7368
226,RR,16,WJ,40.45,36744
226,S,16,WJ,16.65,9070.5
226,SG,16,WJ,20.1,14301
226,SI,16,WJ,43,38202
226,SO,16,WJ,18.95,12434.5
226,SW,16,WJ,31.05,16472.5
226,T,16,WJ,32.85,27096
226,TB,16,WJ,59.15,33462
226,TC,16,WJ,50.35,30021.5
226,TF,16,WJ,30.25,19453
226,TH,16,WJ,42.55,25026.5
226,TL,16,WJ,46.8,25731
226,TV,16,WJ,38.15,28306.5
226,UX,16,WJ,24.8,21203.5
226,V,16,WJ,18.65,12771
226,W,16,WJ,10.5,7076
226,WH,16,WJ,43.65,29896
226,WJ,16,WJ,11.65,6980
226,WL,16,WJ,33.6,16913
226,WN,16,WJ,19.35,14982
226,WS,16,WJ,22.75,18678.5
226,X,16,WJ,15.6,9420.5
227,A,12,MB,27.35,16412.5
227,AC,12,MB,46.3,26320
227,AD,12,MB,50.05,41430.5
